event,component,usrid
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_feedback\event\response_submitted,mod_feedback,45686
\mod_feedback\event\course_module_viewed,mod_feedback,45686
\mod_feedback\event\course_module_viewed,mod_feedback,45686
\mod_feedback\event\course_module_viewed,mod_feedback,45686
\mod_feedback\event\response_submitted,mod_feedback,45686
\mod_feedback\event\course_module_viewed,mod_feedback,45686
\mod_feedback\event\course_module_viewed,mod_feedback,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_forum\event\course_module_viewed,mod_forum,45686
\mod_forum\event\course_module_viewed,mod_forum,45686
\mod_forum\event\discussion_viewed,mod_forum,45686
\mod_forum\event\course_module_viewed,mod_forum,45686
\mod_forum\event\course_module_viewed,mod_forum,45686
\mod_assign\event\submission_status_viewed,mod_assign,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_quiz\event\attempt_started,mod_quiz,45686
\mod_quiz\event\attempt_summary_viewed,mod_quiz,45686
\mod_quiz\event\course_module_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\course_module_viewed,mod_quiz,45686
\mod_quiz\event\attempt_submitted,mod_quiz,45686
\mod_quiz\event\attempt_started,mod_quiz,45686
\mod_quiz\event\attempt_summary_viewed,mod_quiz,45686
\mod_quiz\event\course_module_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\attempt_viewed,mod_quiz,45686
\mod_quiz\event\course_module_viewed,mod_quiz,45686
\mod_quiz\event\attempt_submitted,mod_quiz,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\mod_page\event\course_module_viewed,mod_page,45686
\core\event\user_loggedin,core,45687
\core\event\user_login_failed,core,45687
\core\event\user_login_failed,core,45687
\core\event\user_loggedin,core,45687
\core\event\user_login_failed,core,45687
\core\event\user_login_failed,core,45687
\core\event\user_loggedin,core,45687
\core\event\user_loggedin,core,45687
\core\event\user_loggedin,core,45687
\core\event\user_loggedin,core,45687
\core\event\user_profile_viewed,core,45687
\core\event\user_profile_viewed,core,45687
\core\event\user_profile_viewed,core,45687
\core\event\user_profile_viewed,core,45687
\core\event\user_profile_viewed,core,45687
\core\event\user_profile_viewed,core,45687
\core\event\user_profile_viewed,core,45687
\core\event\user_profile_viewed,core,45687
\core\event\user_profile_viewed,core,45687
\core\event\user_updated,core,45687
\core\event\user_updated,core,45687
\core\event\user_updated,core,45687
\core\event\user_updated,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\user_list_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\course_viewed,core,45687
\core\event\user_graded,core,45687
\core\event\user_graded,core,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_forum\event\course_module_viewed,mod_forum,45687
\mod_forum\event\discussion_viewed,mod_forum,45687
\mod_forum\event\discussion_viewed,mod_forum,45687
\mod_forum\event\course_module_viewed,mod_forum,45687
\mod_forum\event\discussion_viewed,mod_forum,45687
\mod_quiz\event\attempt_started,mod_quiz,45687
\mod_quiz\event\attempt_summary_viewed,mod_quiz,45687
\mod_quiz\event\course_module_viewed,mod_quiz,45687
\mod_quiz\event\attempt_viewed,mod_quiz,45687
\mod_quiz\event\attempt_viewed,mod_quiz,45687
\mod_quiz\event\attempt_viewed,mod_quiz,45687
\mod_quiz\event\attempt_viewed,mod_quiz,45687
\mod_quiz\event\course_module_viewed,mod_quiz,45687
\mod_quiz\event\course_module_viewed,mod_quiz,45687
\mod_quiz\event\attempt_submitted,mod_quiz,45687
\mod_quiz\event\attempt_started,mod_quiz,45687
\mod_quiz\event\attempt_summary_viewed,mod_quiz,45687
\mod_quiz\event\course_module_viewed,mod_quiz,45687
\mod_quiz\event\attempt_viewed,mod_quiz,45687
\mod_quiz\event\attempt_viewed,mod_quiz,45687
\mod_quiz\event\attempt_viewed,mod_quiz,45687
\mod_quiz\event\course_module_viewed,mod_quiz,45687
\mod_quiz\event\attempt_submitted,mod_quiz,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_page\event\course_module_viewed,mod_page,45687
\mod_page\event\course_module_viewed,mod_page,45687
\core\event\user_loggedin,core,45689
\core\event\user_loggedout,core,45689
\core\event\course_viewed,core,45689
\core\event\course_viewed,core,45689
\core\event\course_viewed,core,45689
\core\event\course_viewed,core,45689
\core\event\course_viewed,core,45689
\core\event\course_viewed,core,45689
\core\event\course_viewed,core,45689
\core\event\course_viewed,core,45689
\gradereport_user\event\grade_report_viewed,gradereport_user,45689
\mod_forum\event\course_module_viewed,mod_forum,45689
\mod_forum\event\discussion_viewed,mod_forum,45689
\mod_forum\event\discussion_viewed,mod_forum,45689
\mod_forum\event\course_module_viewed,mod_forum,45689
\mod_forum\event\discussion_viewed,mod_forum,45689
\core\event\user_login_failed,core,45690
\core\event\user_login_failed,core,45690
\core\event\user_login_failed,core,45690
\core\event\user_loggedin,core,45690
\core\event\user_loggedout,core,45690
\core\event\user_profile_viewed,core,45690
\core\event\user_profile_viewed,core,45690
\core\event\user_updated,core,45690
\core\event\course_viewed,core,45690
\core\event\course_viewed,core,45690
\core\event\user_profile_viewed,core,45690
\core\event\course_viewed,core,45690
\core\event\course_viewed,core,45690
\mod_page\event\course_module_viewed,mod_page,45690
\mod_forum\event\course_module_viewed,mod_forum,45690
\mod_page\event\course_module_viewed,mod_page,45690
\mod_page\event\course_module_viewed,mod_page,45690
\core\event\user_loggedin,core,45693
\core\event\user_login_failed,core,45693
\core\event\user_login_failed,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\user_loggedin,core,45693
\core\event\message_viewed,core,45693
\core\event\message_viewed,core,45693
\core\event\message_viewed,core,45693
\core\event\user_profile_viewed,core,45693
\core\event\user_profile_viewed,core,45693
\core\event\user_profile_viewed,core,45693
\core\event\user_profile_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,45693
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,45693
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,45693
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,45693
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,45693
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,45693
\mod_quiz\event\course_module_instance_list_viewed,mod_quiz,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\gradereport_user\event\grade_report_viewed,gradereport_user,45693
\gradereport_user\event\grade_report_viewed,gradereport_user,45693
\gradereport_overview\event\grade_report_viewed,gradereport_overview,45693
\gradereport_user\event\grade_report_viewed,gradereport_user,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\gradereport_user\event\grade_report_viewed,gradereport_user,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\course_viewed,core,45693
\core\event\user_graded,core,45693
\core\event\user_graded,core,45693
\mod_page\event\course_module_viewed,mod_page,45693
\mod_page\event\course_module_viewed,mod_page,45693
\mod_page\event\course_module_viewed,mod_page,45693
\mod_page\event\course_module_viewed,mod_page,45693
\mod_page\event\course_module_viewed,mod_page,45693
\mod_page\event\course_module_viewed,mod_page,45693
\mod_page\event\course_module_viewed,mod_page,45693
\mod_feedback\event\response_submitted,mod_feedback,45693
\mod_feedback\event\course_module_viewed,mod_feedback,45693
\mod_page\event\course_module_viewed,mod_page,45693
\mod_forum\event\assessable_uploaded,mod_forum,45693
\mod_forum\event\discussion_subscription_created,mod_forum,45693
\mod_forum\event\post_created,mod_forum,45693
\mod_forum\event\course_module_viewed,mod_forum,45693
\mod_forum\event\discussion_viewed,mod_forum,45693
\mod_forum\event\discussion_viewed,mod_forum,45693
\mod_forum\event\discussion_viewed,mod_forum,45693
\mod_forum\event\discussion_viewed,mod_forum,45693
\mod_forum\event\course_module_viewed,mod_forum,45693
\assignsubmission_file\event\assessable_uploaded,assignsubmission_file,45693
\assignsubmission_file\event\submission_created,assignsubmission_file,45693
\assignsubmission_file\event\assessable_uploaded,assignsubmission_file,45693
\assignsubmission_file\event\assessable_uploaded,assignsubmission_file,45693
\mod_assign\event\submission_status_viewed,mod_assign,45693
\mod_assign\event\submission_form_viewed,mod_assign,45693
\mod_assign\event\submission_status_viewed,mod_assign,45693
